year,bcg_mtrnoint,tic,sic
1998,0.35,TRFX.,7389
1999,0.266189184,TRFX.,7389
2000,0.307229027,TRFX.,7389
1996,0.135344429,THIS,5140
1997,0.113688661,THIS,5140
1998,0.135840539,THIS,5140
1999,0.093563694,THIS,5140
1996,0.084799049,VIZY,7372
1997,0.066202462,VIZY,7372
1998,0.123456197,VIZY,7372
1999,0.072727949,VIZY,7372
2000,0.110009776,VIZY,7372
1996,0.218707411,MECN,7370
1997,0.233219444,MECN,7370
1998,0.309860115,MECN,7370
1998,0.062720389,CPMG,4833
1999,0.047944364,CPMG,4833
2000,0.069761504,CPMG,4833
1996,0.3506,CTXS,7372
1997,0.35,CTXS,7372
1998,0.35,CTXS,7372
1999,0.340720475,CTXS,7372
2000,0.347159248,CTXS,7372
1996,0.126017135,NSIX10,8071
1997,0.083863783,NSIX10,8071
1996,0.14121555,3LABT,3577
1997,0.15127001,3LABT,3577
1998,0.160129832,3LABT,3577
1999,0.269602443,3LABT,3577
1996,0.096809032,NUAN,7372
1997,0.068349135,NUAN,7372
1998,0.106567476,NUAN,7372
1999,0.102845294,NUAN,7372
2000,0.132012162,NUAN,7372
1996,0.291343671,AMLJ,3663
1997,0.27581409,AMLJ,3663
1998,0.34,AMLJ,3663
1999,0.169660737,AMLJ,3663
2000,0.129044769,AMLJ,3663
1998,0.313157863,3ADLTQ,3640
1999,0.149427522,3ADLTQ,3640
2000,0.24407404,3ADLTQ,3640
1996,0.147776096,PHAR.,3841
1997,0.113757439,PHAR.,3841
1998,0.111052636,PHAR.,3841
1999,0.108901388,PHAR.,3841
2000,0.175406983,PHAR.,3841
1996,0.268265249,ENLV.1,7372
1997,0.208344695,ENLV.1,7372
1998,0.170199891,ENLV.1,7372
1999,0.0870139,ENLV.1,7372
2000,0.092053815,ENLV.1,7372
1996,0.336102707,PHYS.2,3845
1997,0.330398458,PHYS.2,3845
1996,0.222472867,GOAL,4841
1997,0.200658858,GOAL,4841
1998,0.239941247,GOAL,4841
1999,0.200755307,GOAL,4841
1997,0.332558445,BH.1,7011
1998,0.328294746,BH.1,7011
1999,0.35,BH.1,7011
1997,0.160385494,KNSY,3842
1998,0.146162269,KNSY,3842
1999,0.223799134,KNSY,3842
2000,0.289604358,KNSY,3842
1996,0.2856,LGAM,6282
1997,0.277999929,LGAM,6282
1998,0.253995193,LGAM,6282
1999,0.27968229,LGAM,6282
1996,0.332753359,MDCC,3826
1997,0.324614291,MDCC,3826
1998,0.324909551,MDCC,3826
1999,0.370890356,MDCC,3826
2000,0.338186541,MDCC,3826
1996,0.237957668,SMID,3272
1997,0.235481359,SMID,3272
1998,0.232853604,SMID,3272
1999,0.265579709,SMID,3272
2000,0.290330481,SMID,3272
1996,0.086233434,TGTX,2834
1997,0.064372183,TGTX,2834
1998,0.118157256,TGTX,2834
1999,0.070309624,TGTX,2834
2000,0.127953826,TGTX,2834
1996,0.322861016,BDR,3663
1997,0.3352,BDR,3663
1998,0.321517296,BDR,3663
1999,0.285523172,BDR,3663
2000,0.331636691,BDR,3663
1996,0.35,KAP.1,6351
1997,0.334448306,KAP.1,6351
1996,0.078082183,ERGN,2741
1997,0.068752512,ERGN,2741
1998,0.117740633,ERGN,2741
1999,0.086470539,ERGN,2741
2000,0.082693992,ERGN,2741
1996,0.347662326,ATAR.,7372
1997,0.35,ATAR.,7372
1998,0.35,ATAR.,7372
1999,0.050305519,ATAR.,7372
2000,0.031361652,ATAR.,7372
1996,0.313541057,PMID,2082
1997,0.275078425,PMID,2082
1998,0.247021714,PMID,2082
1999,0.177746576,PMID,2082
2000,0.199033345,PMID,2082
1996,0.254944739,IDWK,3679
1997,0.274103955,IDWK,3679
1998,0.3666,IDWK,3679
1999,0.207805526,IDWK,3679
2000,0.181407537,IDWK,3679
1997,0.125059021,CAGI,3577
1998,0.124860666,CAGI,3577
1999,0.097617725,CAGI,3577
2000,0.119646098,CAGI,3577
1996,0.149908606,SNAP.1,2836
1997,0.135561102,SNAP.1,2836
1998,0.154350888,SNAP.1,2836
1999,0.111636349,SNAP.1,2836
2000,0.135577981,SNAP.1,2836
1996,0.336481953,TFRC,7373
1997,0.265995062,TFRC,7373
1998,0.309081866,TFRC,7373
1996,0.323090233,TLGD,3825
1997,0.332951685,TLGD,3825
1998,0.333995064,TLGD,3825
1999,0.350314721,TLGD,3825
2000,0.348677215,TLGD,3825
1997,0.299384412,ADEP,3560
1998,0.321651454,ADEP,3560
1999,0.307928859,ADEP,3560
2000,0.258086625,ADEP,3560
1996,0.338826644,CKSG.1,7311
1997,0.353960331,CKSG.1,7311
1997,0.299301359,ESA.,7011
1998,0.347464396,ESA.,7011
1999,0.344094813,ESA.,7011
2000,0.348352793,ESA.,7011
1996,0.158713227,FUSE.1,2834
1997,0.175873531,FUSE.1,2834
1998,0.170559634,FUSE.1,2834
1997,0.342027015,MSM,5084
1998,0.34815053,MSM,5084
1999,0.345213013,MSM,5084
2000,0.35,MSM,5084
1996,0.312332441,BUNZQ,5812
1997,0.315918028,BUNZQ,5812
1998,0.318459912,BUNZQ,5812
1999,0.301531641,BUNZQ,5812
2000,0.30982017,BUNZQ,5812
1997,0.30598031,SGU,5900
1998,0.315634798,SGU,5900
1999,0.348949698,SGU,5900
2000,0.331971144,SGU,5900
1996,0.282940621,ZRAN,3674
1997,0.314131429,ZRAN,3674
1998,0.292213865,ZRAN,3674
1999,0.303344865,ZRAN,3674
2000,0.261749844,ZRAN,3674
1996,0.343,ITT.1,7011
1995,0.341247682,9304B,3440
1996,0.335260917,9304B,3440
1997,0.328709822,9304B,3440
1998,0.323341729,9304B,3440
1997,0.170659427,MGLG,2732
1996,0.079129706,IPXL,2834
1997,0.072430432,IPXL,2834
1998,0.123951402,IPXL,2834
1999,0.120798004,IPXL,2834
2000,0.148042806,IPXL,2834
1997,0.274691066,NUCO,5160
1998,0.292480188,NUCO,5160
1999,0.223463325,NUCO,5160
2000,0.29016279,NUCO,5160
1996,0.313944573,3UNHC,8051
1997,0.282982247,3UNHC,8051
1996,0.318609502,AMCS.,7373
1996,0.324908084,CSTL.2,3576
1997,0.3342,CSTL.2,3576
1998,0.053677579,CSTL.2,3576
1999,0.137706214,CSTL.2,3576
2000,0.172244564,CSTL.2,3576
1996,0.323546495,STRB,3559
1997,0.312622661,STRB,3559
1998,0.158998715,STRB,3559
1999,0.163184283,STRB,3559
2000,0.218041081,STRB,3559
1996,0.058598392,3STCHZ,7372
1997,0.028952066,3STCHZ,7372
1996,0.32252111,ELCO,7370
1997,0.359653397,ELCO,7370
1998,0.345953452,ELCO,7370
1999,0.144630227,ELCO,7370
2000,0.149505713,ELCO,7370
1996,0.089303868,FFGI.,7372
1997,0.090142602,FFGI.,7372
1996,0.325123121,GUAR.,6311
1997,0.341514085,GUAR.,6311
1998,0.326459179,GUAR.,6311
1996,0.322535874,3ISEE,5990
1997,0.34,3ISEE,5990
1998,0.169161603,3ISEE,5990
1999,0.227327878,3ISEE,5990
2000,0.155774113,3ISEE,5990
1996,0.35,DTL.2,3250
1997,0.38,DTL.2,3250
1998,0.35,DTL.2,3250
1999,0.345714721,DTL.2,3250
2000,0.35,DTL.2,3250
1997,0.337,RDEN,2844
1998,0.342477883,RDEN,2844
1999,0.338904751,RDEN,2844
2000,0.3388,RDEN,2844
1996,0.271352397,RGNT,8300
1997,0.34,RGNT,8300
1998,0.219169048,RGNT,8300
1999,0.168891826,RGNT,8300
2000,0.290099674,RGNT,8300
1997,0.337645785,ASTC,3829
1998,0.340918455,ASTC,3829
1999,0.272097828,ASTC,3829
2000,0.302599235,ASTC,3829
1996,0.330845212,VBRK,6531
1997,0.089422712,DTVN,4899
1998,0.068371893,DTVN,4899
1999,0.107043028,DTVN,4899
2000,0.10614749,DTVN,4899
1997,0.053042111,CDTI.,2810
1998,0.143012881,CDTI.,2810
1999,0.087214217,CDTI.,2810
2000,0.133450234,CDTI.,2810
1997,0.342651299,HMS,5812
1998,0.343,HMS,5812
1997,0.292706018,AXLE,3714
1998,0.29553992,AXLE,3714
1999,0.153755659,AXLE,3714
2000,0.195214029,AXLE,3714
1997,0.337271932,CCS.1,6552
1998,0.349114071,CCS.1,6552
1999,0.332649333,CCS.1,6552
1996,0.142877993,CPMI,8741
1997,0.338935329,CPMI,8741
1997,0.329711291,SPRI,3714
1998,0.333736707,SPRI,3714
1999,0.34,SPRI,3714
2000,0.35,SPRI,3714
1996,0.347916913,ROAD.1,4213
1997,0.347074064,ROAD.1,4213
1998,0.348264396,ROAD.1,4213
1999,0.35,ROAD.1,4213
2000,0.345216021,ROAD.1,4213
1998,0.272514473,PRLI,2990
1999,0.243529222,PRLI,2990
2000,0.270111075,PRLI,2990
1996,0.349146196,PZX,4731
1997,0.347664396,PZX,4731
1998,0.337718496,PZX,4731
1998,0.343886489,SCCO,1000
1999,0.35,SCCO,1000
2000,0.349508601,SCCO,1000
1996,0.284919534,SAGE.1,5812
1997,0.100515153,ECHTA,6794
1998,0.144288066,ECHTA,6794
1999,0.064149374,ECHTA,6794
2000,0.144065998,ECHTA,6794
1996,0.164713124,3ALES.,2082
1996,0.033641238,TTNP,2834
1997,0.12575964,TTNP,2834
1998,0.080417005,TTNP,2834
1999,0.064885281,TTNP,2834
2000,0.137767659,TTNP,2834
1998,0.348075786,APU,5900
1999,0.348965364,APU,5900
2000,0.32922868,APU,5900
1996,0.35,CS1,6211
1997,0.35,CS1,6211
1998,0.35,CS1,6211
1999,0.35,CS1,6211
2000,0.35,CS1,6211
1996,0.294795523,HMCH,7359
1997,0.316838267,HMCH,7359
1996,0.330027366,SRCP.,7389
1997,0.35,SRCP.,7389
1998,0.34709875,SRCP.,7389
1999,0.35,SRCP.,7389
2000,0.3506,SRCP.,7389
1996,0.14905145,3FIVE,7373
1997,0.262795523,3FIVE,7373
1998,0.149397188,3FIVE,7373
1999,0.313991587,3FIVE,7373
2000,0.160078989,3FIVE,7373
1997,0.145519204,REDB,7372
1996,0.327398531,MENS.,5600
1997,0.325592696,MENS.,5600
1998,0.337788149,MENS.,5600
1996,0.330025913,PPDI,8731
1997,0.331582505,PPDI,8731
1998,0.349089293,PPDI,8731
1999,0.344546575,PPDI,8731
2000,0.348352793,PPDI,8731
1997,0.335556763,ICSN,8731
1998,0.217690769,ICSN,8731
1999,0.114351224,ICSN,8731
2000,0.094877936,ICSN,8731
1996,0.340594394,WLMR,5070
1997,0.348727012,WLMR,5070
1998,0.334878584,WLMR,5070
1999,0.334264396,WLMR,5070
1997,0.110001927,NGI,7370
1998,0.244952276,NGI,7370
1999,0.187811762,NGI,7370
2000,0.224053012,NGI,7370
1998,0.261990093,INBP,2834
1999,0.13392017,INBP,2834
2000,0.261010316,INBP,2834
1996,0.00332565,IDRA,2836
1997,0.003558445,IDRA,2836
1998,0.058034011,IDRA,2836
1999,0.052447797,IDRA,2836
2000,0.068074479,IDRA,2836
1997,0.118901009,LCAV,8093
1998,0.18209703,LCAV,8093
1999,0.221087503,LCAV,8093
2000,0.208104551,LCAV,8093
1996,0.099799261,NEOL.1,2836
1997,0.110587183,NEOL.1,2836
1998,0.115153333,NEOL.1,2836
1999,0.131760244,NEOL.1,2836
2000,0.226950999,NEOL.1,2836
1996,0.294367351,PTIX.1,3576
1997,0.322076565,PTIX.1,3576
1998,0.319566375,PTIX.1,3576
1999,0.317708084,PTIX.1,3576
2000,0.331290263,PTIX.1,3576
1996,0.205641228,OMPT,4812
1997,0.172009582,OMPT,4812
1998,0.153747634,OMPT,4812
1996,0.306209593,ANSS1,3679
1997,0.354122375,ANSS1,3679
1998,0.349381738,ANSS1,3679
1999,0.314397837,ANSS1,3679
2000,0.34,ANSS1,3679
1998,0.263656663,AIII.1,3555
1999,0.267112069,AIII.1,3555
2000,0.2916092,AIII.1,3555
1997,0.255442577,IDSA,4953
1998,0.229180245,IDSA,4953
1999,0.268273053,IDSA,4953
2000,0.277542945,IDSA,4953
1996,0.167207774,ACCA,2834
1997,0.147926577,ACCA,2834
1998,0.16357025,ACCA,2834
1999,0.052264112,ACCA,2834
1997,0.090449766,HTST,3845
1996,0.309551818,LCGI,8351
1997,0.321420045,LCGI,8351
1998,0.32891562,LCGI,8351
1999,0.30765947,LCGI,8351
2000,0.330595464,LCGI,8351
1997,0.273770629,ENG,8711
1998,0.308983087,ENG,8711
1999,0.34,ENG,8711
2000,0.29794329,ENG,8711
1996,0.253025642,HRBR,2836
1997,0.11643483,HRBR,2836
1998,0.123324195,HRBR,2836
1999,0.131809741,HRBR,2836
2000,0.149797469,HRBR,2836
1997,0.127963671,AOLS,2834
1998,0.086359219,AOLS,2834
1999,0.055445999,AOLS,2834
2000,0.101379422,AOLS,2834
1995,0.287899597,IWHM,8082
1996,0.278284336,IWHM,8082
1997,0.294204712,IWHM,8082
1998,0.324801531,IWHM,8082
1999,0.272230525,IWHM,8082
2000,0.315497145,IWHM,8082
1997,0.225823814,KSW,5070
1998,0.262837378,KSW,5070
1999,0.185150849,KSW,5070
2000,0.261062471,KSW,5070
1997,0.348575066,FPFXQ,5500
1997,0.261211443,ORCG,1520
1998,0.285410844,ORCG,1520
1999,0.270217339,ORCG,1520
2000,0.268561847,ORCG,1520
1996,0.34116168,3REMC,9995
1997,0.331669339,3REMC,9995
1998,0.34,3REMC,9995
1999,0.35,3REMC,9995
2000,0.341952638,3REMC,9995
1996,0.35,9352B,4210
1997,0.35,9352B,4210
1998,0.35,9352B,4210
1999,0.344758129,9352B,4210
2000,0.339189739,9352B,4210
1997,0.097830584,ARTC,3845
1998,0.138556211,ARTC,3845
1999,0.201231525,ARTC,3845
2000,0.307443662,ARTC,3845
1997,0.33493149,DCTM,7372
1998,0.35,DCTM,7372
1999,0.35,DCTM,7372
2000,0.354567658,DCTM,7372
1996,0.072183483,MDBF,5010
1997,0.2848285,TDGO,1382
1997,0.151015924,CDOC.,8011
1997,0.154289514,SZMK,7372
1998,0.124228533,SZMK,7372
1999,0.127240603,SZMK,7372
2000,0.142367962,SZMK,7372
1996,0.038371104,EVTI.,3842
1998,0.071442013,CDJM,7370
1997,0.2956002,RAPT.,7372
1996,0.367061227,RCI.,8090
1997,0.325109447,RCI.,8090
1998,0.333074064,RCI.,8090
1999,0.336,RCI.,8090
2000,0.337981847,RCI.,8090
1997,0.270457485,SLHN,2080
1998,0.250498278,SLHN,2080
1999,0.257783152,SLHN,2080
2000,0.249684305,SLHN,2080
1996,0.3496,CNRN.,3562
1997,0.345830631,CNRN.,3562
1998,0.34,CNRN.,3562
1999,0.151507402,CNRN.,3562
1999,0.08279791,KMGG,7812
2000,0.112129392,KMGG,7812
1996,0.080539358,SPDE,3841
1997,0.058833071,SPDE,3841
1998,0.0570524,SPDE,3841
1999,0.085510287,SPDE,3841
2000,0.141552544,SPDE,3841
1996,0.320898987,GLBE.1,6513
1997,0.306,GLBE.1,6513
1998,0.318083905,GLBE.1,6513
1999,0.300599448,GLBE.1,6513
1997,0.146182094,PYTOD.1,2836
1998,0.148348177,PYTOD.1,2836
1999,0.089263415,PYTOD.1,2836
2000,0.13037011,PYTOD.1,2836
1998,0.168277724,WYY,7370
1999,0.16175741,WYY,7370
2000,0.187766632,WYY,7370
1996,0.313158525,RCCC.1,4812
1997,0.273288773,RCCC.1,4812
1998,0.327952735,RCCC.1,4812
1999,0.335623017,RCCC.1,4812
2000,0.341681045,RCCC.1,4812
1996,0.343155329,TBWC,3560
1997,0.322636075,TBWC,3560
1998,0.332148995,TBWC,3560
1999,0.317431739,TBWC,3560
2000,0.340003203,TBWC,3560
1996,0.19259374,TRES.,4813
1997,0.127918896,TRES.,4813
1996,0.315047071,CBCA.1,4832
1996,0.349542056,3CFNIE,6141
1997,0.337336219,3CFNIE,6141
1998,0.35,3CFNIE,6141
1996,0.055330222,PRXZ,8093
1997,0.126925256,PRXZ,8093
1998,0.148869971,PRXZ,8093
1999,0.306077489,PRXZ,8093
2000,0.159819025,PRXZ,8093
2000,0.322908422,APT,3089
1997,0.138950983,AMHI,8011
1998,0.119898515,AMHI,8011
1999,0.088323429,AMHI,8011
2000,0.15501949,AMHI,8011
2000,0.118160082,MIX.2,7370
1997,0.145650772,NOOF,4841
1998,0.14642385,NOOF,4841
1999,0.195130955,NOOF,4841
2000,0.331718811,NOOF,4841
1996,0.249202977,PHSS,8741
1997,0.295348234,SORCQ,7822
1998,0.311872584,SORCQ,7822
1999,0.357280489,SORCQ,7822
2000,0.332418261,SORCQ,7822
1996,0.319043483,WMDA,7371
1997,0.336063998,WMDA,7371
1998,0.316298462,WMDA,7371
1999,0.34,WMDA,7371
2000,0.35,WMDA,7371
1996,0.160979856,GCMI,4899
1997,0.11934436,GCMI,4899
1998,0.163535986,GCMI,4899
1999,0.082436064,GCMI,4899
2000,0.127173159,GCMI,4899
1997,0.276653006,PWCCQ,6159
1998,0.159829196,PWCCQ,6159
1999,0.363858909,PWCCQ,6159
2000,0.268175034,PWCCQ,6159
1997,0.115239614,3PCOM.,4899
1998,0.118107257,3PCOM.,4899
1999,0.112772271,3PCOM.,4899
1996,0.181125648,MGAM,3990
1997,0.236893789,MGAM,3990
1998,0.266135513,MGAM,3990
1999,0.34,MGAM,3990
2000,0.332080823,MGAM,3990
1997,0.312901582,3NCSS,5912
1998,0.3416253,3NCSS,5912
1999,0.38,3NCSS,5912
2000,0.233957933,3NCSS,5912
2000,0.141872422,APRI,2834
2000,0.128075415,NFTI,2890
1998,0.07261716,SYVC,2834
1999,0.076154513,SYVC,2834
2000,0.115128472,SYVC,2834
1997,0.080746978,VSMD,3841
1998,0.064203863,VSMD,3841
1999,0.051656585,VSMD,3841
2000,0.117434375,VSMD,3841
1997,0.207392075,VCOM,7373
1998,0.309912946,VCOM,7373
1999,0.260854341,VCOM,7373
2000,0.292072597,VCOM,7373
1996,0.129871212,AGCZ,4955
1997,0.187038631,AGCZ,4955
1998,0.144991123,AGCZ,4955
1999,0.136810998,AGCZ,4955
2000,0.198436224,AGCZ,4955
1996,0.269837125,XTEL,3672
1997,0.25339497,XTEL,3672
1998,0.30659941,XTEL,3672
1999,0.257605028,XTEL,3672
2000,0.283752017,XTEL,3672
1997,0.079549497,CYCHZ,7372
1998,0.098084044,CYCHZ,7372
1999,0.103569625,CYCHZ,7372
1998,0.125276934,DVXE,1311
1999,0.113197103,DVXE,1311
2000,0.294948702,DVXE,1311
1996,0.332867203,3SCBI,7363
1997,0.316395924,3SCBI,7363
1998,0.335179191,3SCBI,7363
1999,0.34,3SCBI,7363
2000,0.15,3SCBI,7363
1996,0.316256775,CHRI.,7600
1997,0.163937048,CHRI.,7600
1997,0.168881578,CYLK,3577
1998,0.164375056,CYLK,3577
1999,0.1496671,CYLK,3577
2000,0.118814624,CYLK,3577
1997,0.291592755,IRIX,3845
1998,0.268405454,IRIX,3845
1999,0.301978845,IRIX,3845
2000,0.294776006,IRIX,3845
1997,0.144183884,LNDC,2033
1998,0.191282234,LNDC,2033
1999,0.157410931,LNDC,2033
2000,0.200695327,LNDC,2033
1997,0.095858417,NTEC.1,2833
1998,0.111985135,NTEC.1,2833
1999,0.096438458,NTEC.1,2833
2000,0.149868491,NTEC.1,2833
1997,0.14012649,ULTD,7372
1998,0.164029901,ULTD,7372
1997,0.168536947,3QBIZE,7330
1998,0.162307825,3QBIZE,7330
1999,0.159121013,3QBIZE,7330
1998,0.109003112,ENDO.1,3841
1999,0.066437095,ENDO.1,3841
2000,0.137897685,ENDO.1,3841
1997,0.304293252,GNSM,7372
1998,0.307737936,GNSM,7372
1999,0.288899348,GNSM,7372
2000,0.302051264,GNSM,7372
2000,0.169524783,TGC,1311
1996,0.321801957,IMPHQ,8071
1997,0.293372813,IMPHQ,8071
1998,0.3492,IMPHQ,8071
1999,0.334497195,IMPHQ,8071
2000,0.340206606,IMPHQ,8071
1996,0.074530767,3KTAXE,8111
1997,0.101831642,LPTH,3827
1998,0.114475686,LPTH,3827
1999,0.104338299,LPTH,3827
2000,0.149445551,LPTH,3827
1997,0.010969886,UFEM,3089
1996,0.34235514,CMCO,3530
1997,0.34548519,CMCO,3530
1998,0.344996802,CMCO,3530
1999,0.339075529,CMCO,3530
2000,0.3436411,CMCO,3530
1997,0.108462417,MOSS,2320
1998,0.34,MOSS,2320
1999,0.097072923,MOSS,2320
2000,0.114495574,MOSS,2320
1996,0.35,XO,4812
1997,0.35,XO,4812
1997,0.073709334,USSB,4841
1998,0.128338075,USSB,4841
1997,0.091518745,3XENO.,2835
1998,0.135294795,3XENO.,2835
1999,0.132142813,3XENO.,2835
2000,0.111790422,3XENO.,2835
1996,0.128574502,CPTS,3841
1997,0.109295209,CPTS,3841
1998,0.094261039,CPTS,3841
1999,0.094961975,CPTS,3841
2000,0.113963119,CPTS,3841
1997,0.058199204,CNCT.,2836
1998,0.045977384,CNCT.,2836
1999,0.042333893,CNCT.,2836
2000,0.109193263,CNCT.,2836
1997,0.116635521,PNLG,4812
1998,0.092276995,PNLG,4812
1999,0.099280451,PNLG,4812
2000,0.124578095,PNLG,4812
1997,0.260252336,SIMA,3690
1998,0.34,SIMA,3690
1999,0.261173825,SIMA,3690
2000,0.267050478,SIMA,3690
1997,0.319964569,TRDT.,3555
1998,0.325648306,TRDT.,3555
2000,0.189945584,DDEQ,3089
1999,0.071611649,UBET,7990
2000,0.123031625,UBET,7990
1996,0.346601901,GMST,4841
1997,0.336,GMST,4841
1998,0.343548409,GMST,4841
1999,0.34778813,GMST,4841
2000,0.31297033,GMST,4841
1997,0.297786926,FORD,3100
1998,0.298721535,FORD,3100
1999,0.270423752,FORD,3100
2000,0.369509593,FORD,3100
1997,0.089592637,ALXN,2836
1998,0.093655356,ALXN,2836
1999,0.099830341,ALXN,2836
2000,0.132060683,ALXN,2836
1997,0.35,CSGS,7374
1998,0.3506,CSGS,7374
1999,0.344529059,CSGS,7374
2000,0.35,CSGS,7374
1998,0.320020197,FLDR.1,3564
1999,0.30890328,FLDR.1,3564
2000,0.34,FLDR.1,3564
1997,0.116175087,3OSEE,5065
1998,0.102514811,3OSEE,5065
1999,0.064175315,3OSEE,5065
2000,0.101375361,3OSEE,5065
1997,0.154335026,THMZ,3564
1998,0.159443068,THMZ,3564
2000,0,VGENQ,2834
1997,0.282448306,3UDGIE,7330
1998,0.301114348,3UDGIE,7330
1999,0.258230654,3UDGIE,7330
1997,0.324480241,EAII,7372
1998,0.329901341,EAII,7372
1999,0.2578528,EAII,7372
1997,0.331908084,IINT,7372
1998,0.35,IINT,7372
1999,0.328850056,IINT,7372
2000,0.160052069,IINT,7372
1997,0.352966795,3RISC,6799
1998,0.163345851,3RISC,6799
1999,0.15712171,3RISC,6799
1997,0.35,REV,2844
1998,0.35,REV,2844
1999,0.34,REV,2844
2000,0.319684241,REV,2844
1997,0.282812834,IMSG.1,3575
1998,0.247315351,IMSG.1,3575
1999,0.34,IMSG.1,3575
2000,0.150701919,IMSG.1,3575
1996,0.343505624,BEI.1,3678
1997,0.34065407,BEI.1,3678
1997,0.329520586,OCAD,7372
1998,0.320412718,OCAD,7372
1997,0.290312782,SGRP,7389
1998,0.272481244,SGRP,7389
1999,0.154196297,SGRP,7389
2000,0.285074406,SGRP,7389
1997,0.077060879,RAIO,7370
1998,0.117707258,RAIO,7370
1999,0.076642696,RAIO,7370
2000,0.121147171,RAIO,7370
1999,0.142224682,QMKR.1,7370
2000,0.125327957,QMKR.1,7370
1997,0.11288552,TMRK,7370
1998,0.09312501,TMRK,7370
1999,0.069296807,TMRK,7370
2000,0.09259222,TMRK,7370
1997,0.268873309,HSDC,7372
1998,0.285960028,HSDC,7372
1999,0.283895018,HSDC,7372
1997,0.32779635,PGI,4899
1998,0.301983777,PGI,4899
1999,0.272631659,PGI,4899
2000,0.246252429,PGI,4899
1998,0.309762235,CHRX.1,2833
1999,0.333001284,CHRX.1,2833
1997,0.313564657,DPRC,7363
1998,0.334078191,DPRC,7363
1997,0.308346098,TMEIQ,3460
1997,0.174041827,COGE,5122
1998,0.189053468,COGE,5122
1999,0.161268552,COGE,5122
1997,0.13873776,HELI.1,3559
1998,0.246435681,HELI.1,3559
1996,0.125800123,BAGL,5812
1997,0.125641461,BAGL,5812
1998,0.153274319,BAGL,5812
1999,0.18223993,BAGL,5812
2000,0.296494162,BAGL,5812
1997,0.096296633,CYTC,3826
1998,0.127049745,CYTC,3826
1999,0.176152173,CYTC,3826
2000,0.309655631,CYTC,3826
1997,0.343,SE.1,7372
1998,0.335799463,SE.1,7372
1999,0.343649644,SE.1,7372
1997,0.33283621,SUPR..,4953
1998,0.350102804,SUPR..,4953
1997,0.306964859,CHCL,100
1998,0.363436246,CHCL,100
1999,0.341929587,CHCL,100
2000,0.331271047,CHCL,100
1997,0.133465707,FRBW,2082
1998,0.156273779,FRBW,2082
1999,0.095980438,FRBW,2082
2000,0.171320716,FRBW,2082
1996,0.370104017,MHI.4,5812
1997,0.316860815,MHI.4,5812
1998,0.339071047,MHI.4,5812
1999,0.33352565,MHI.4,5812
1996,0.327757747,MRN.1,5812
1998,0.188113436,GATT,4700
1999,0.132778446,GATT,4700
1997,0.3426,AVSV,7359
1998,0.344095771,AVSV,7359
1999,0.34,AVSV,7359
2000,0.265095819,AVSV,7359
1996,0.326020464,FRTE.1,7372
1997,0.13419963,FRTE.1,7372
1998,0.214466125,FRTE.1,7372
1996,0.138548839,PTET,3652
1997,0.134842895,PTET,3652
1998,0.108055692,PTET,3652
1999,0.102126693,PTET,3652
1997,0.330698987,XYLN,3576
1998,0.342433733,XYLN,3576
1996,0.061141573,ASIL.,3829
1997,0.069973238,ASIL.,3829
1996,0.336223463,IRM,6798
1997,0.321855909,IRM,6798
1998,0.336397759,IRM,6798
1999,0.338442457,IRM,6798
2000,0.338270065,IRM,6798
1996,0.3498,HMTT,3572
1997,0.343895654,HMTT,3572
1998,0.35,HMTT,3572
1999,0.35,HMTT,3572
1998,0.334479137,HUBG,4731
1999,0.339223481,HUBG,4731
2000,0.326841836,HUBG,4731
1997,0.272529795,OCAL,3640
1997,0.075916198,ASTX,2836
1998,0.074714478,ASTX,2836
1999,0.065380329,ASTX,2836
2000,0.15214217,ASTX,2836
2000,0.075747365,VTRO,7310
1997,0.134672458,ICOR.1,7372
1998,0.129556576,ICOR.1,7372
1997,0.152482184,ELNK,7370
1998,0.28212675,ELNK,7370
1999,0.338239047,ELNK,7370
2000,0.176962044,ELNK,7370
1997,0.234353636,ENMC,3842
1998,0.300950283,ENMC,3842
1999,0.271035565,ENMC,3842
2000,0.283877482,ENMC,3842
1997,0.127941825,IDT,4813
1998,0.295899946,IDT,4813
1999,0.312432482,IDT,4813
2000,0.274857869,IDT,4813
1997,0.3084,JDAS,7372
1998,0.344312287,JDAS,7372
1999,0.283971973,JDAS,7372
2000,0.330782545,JDAS,7372
1997,0.120232366,PRZM.1,7372
1998,0.079180333,PRZM.1,7372
1996,0.076999831,PRLO,9995
1997,0.103517163,PRLO,9995
1998,0.130157123,PRLO,9995
1999,0.099263768,PRLO,9995
2000,0.10283763,PRLO,9995
1997,0.325989167,EGR.1,2050
1998,0.330116178,EGR.1,2050
1999,0.335780465,EGR.1,2050
2000,0.324831213,EGR.1,2050
1997,0.060440309,BZEC,3845
1998,0,BZEC,3845
1999,0,BZEC,3845
2000,0.152788619,BZEC,3845
1997,0.137205459,TPII,6211
1998,0.147343782,TPII,6211
1999,0.12506863,TPII,6211
2000,0.089996493,TPII,6211
1997,0.101654907,KMGP,7373
1998,0.095533503,KMGP,7373
1999,0.034748162,KMGP,7373
2000,0.101249808,KMGP,7373
1997,0.082441176,SLIC,3674
1998,0.08667277,SLIC,3674
1999,0.072037213,SLIC,3674
1996,0.273769682,GDSCQ,7373
1997,0.347074064,TMQ.1,3826
1998,0.3498,TMQ.1,3826
1999,0.349542056,TMQ.1,3826
1997,0.300763068,ALPH.,7370
